example_id	herb_id	drug_id	label	split
HDI:00018958	HERB:H00591	DRUG:D00580	0	test
HDI:00018959	HERB:H00294	DRUG:D00580	0	test
HDI:00018960	HERB:H00849	DRUG:D00580	0	test
HDI:00018961	HERB:H01075	DRUG:D00580	0	test
HDI:00018962	HERB:H00194	DRUG:D00580	0	test
HDI:00018963	HERB:H00807	DRUG:D00630	0	train
HDI:00018964	HERB:H00269	DRUG:D00415	0	train
HDI:00018965	HERB:H00269	DRUG:D01487	0	train
HDI:00018966	HERB:H00350	DRUG:D00688	0	train
HDI:00018967	HERB:H00269	DRUG:D00132	0	validation
HDI:00018968	HERB:H00269	DRUG:D01455	0	validation
HDI:00018969	HERB:H00269	DRUG:D00837	0	validation
HDI:00018970	HERB:H00269	DRUG:D01332	0	validation
HDI:00018971	HERB:H00269	DRUG:D00119	0	validation
HDI:00018972	HERB:H00269	DRUG:D00501	0	validation
HDI:00018973	HERB:H00269	DRUG:D00097	0	validation
HDI:00018974	HERB:H00269	DRUG:D00004	0	validation
HDI:00018975	HERB:H00269	DRUG:D00849	0	validation
HDI:00018976	HERB:H00269	DRUG:D01224	0	validation
HDI:00018977	HERB:H00124	DRUG:D01158	0	validation
HDI:00018978	HERB:H00097	DRUG:D00200	0	validation
HDI:00018979	HERB:H00812	DRUG:D01280	0	validation
HDI:00018980	HERB:H00623	DRUG:D00632	0	validation
HDI:00018981	HERB:H00239	DRUG:D01097	0	validation
HDI:00018982	HERB:H00784	DRUG:D00972	0	validation
HDI:00018983	HERB:H00493	DRUG:D00820	0	validation
HDI:00018984	HERB:H00163	DRUG:D00981	0	validation
HDI:00018985	HERB:H00653	DRUG:D00144	0	validation
HDI:00018986	HERB:H00713	DRUG:D00632	0	validation
HDI:00018987	HERB:H00373	DRUG:D00918	0	train
HDI:00018988	HERB:H00269	DRUG:D01458	0	validation
HDI:00018989	HERB:H00269	DRUG:D00173	0	validation
HDI:00018990	HERB:H00269	DRUG:D00757	0	validation
HDI:00018991	HERB:H00269	DRUG:D00587	0	validation
HDI:00018992	HERB:H00269	DRUG:D01234	0	validation
HDI:00018993	HERB:H00269	DRUG:D01159	0	validation
HDI:00018994	HERB:H00269	DRUG:D01079	0	validation
HDI:00018995	HERB:H00269	DRUG:D00702	0	validation
HDI:00018996	HERB:H00269	DRUG:D00552	0	validation
HDI:00018997	HERB:H00269	DRUG:D01294	0	validation
HDI:00018998	HERB:H00198	DRUG:D00936	0	validation
HDI:00018999	HERB:H00927	DRUG:D00936	0	validation
HDI:00019000	HERB:H00289	DRUG:D00936	0	validation
HDI:00019001	HERB:H00636	DRUG:D00936	0	validation
HDI:00019002	HERB:H00754	DRUG:D00936	0	validation
HDI:00019003	HERB:H01130	DRUG:D00936	0	validation
HDI:00019004	HERB:H00597	DRUG:D00936	0	validation
HDI:00019005	HERB:H00465	DRUG:D00936	0	validation
HDI:00019006	HERB:H01139	DRUG:D00936	0	validation
HDI:00019007	HERB:H00585	DRUG:D00936	0	validation
HDI:00019008	HERB:H00488	DRUG:D00941	0	train
HDI:00019009	HERB:H00443	DRUG:D00950	0	train
HDI:00019010	HERB:H00269	DRUG:D00039	0	validation
HDI:00019011	HERB:H00269	DRUG:D00732	0	validation
HDI:00019012	HERB:H00269	DRUG:D00737	0	validation
HDI:00019013	HERB:H00269	DRUG:D00022	0	validation
HDI:00019014	HERB:H00269	DRUG:D00200	0	validation
HDI:00019015	HERB:H00269	DRUG:D00346	0	validation
HDI:00019016	HERB:H00269	DRUG:D00401	0	validation
HDI:00019017	HERB:H00269	DRUG:D01266	0	validation
HDI:00019018	HERB:H00269	DRUG:D01311	0	validation
HDI:00019019	HERB:H00269	DRUG:D00141	0	validation
HDI:00019020	HERB:H00828	DRUG:D01017	0	validation
HDI:00019021	HERB:H00449	DRUG:D01017	0	validation
HDI:00019022	HERB:H00829	DRUG:D01017	0	validation
HDI:00019023	HERB:H01083	DRUG:D01017	0	validation
HDI:00019024	HERB:H00081	DRUG:D01017	0	validation
HDI:00019025	HERB:H00047	DRUG:D01017	0	validation
HDI:00019026	HERB:H00634	DRUG:D01017	0	validation
HDI:00019027	HERB:H00109	DRUG:D01017	0	validation
HDI:00019028	HERB:H00638	DRUG:D01017	0	validation
HDI:00019029	HERB:H00582	DRUG:D01017	0	validation
HDI:00019030	HERB:H00434	DRUG:D01217	0	train
HDI:00019031	HERB:H00904	DRUG:D01445	0	train
HDI:00019032	HERB:H00271	DRUG:D00877	0	train
HDI:00019033	HERB:H00172	DRUG:D00774	0	train
HDI:00019034	HERB:H00272	DRUG:D00560	0	train
HDI:00019035	HERB:H00038	DRUG:D00213	0	train
HDI:00019036	HERB:H00272	DRUG:D01163	0	test
HDI:00019037	HERB:H00272	DRUG:D00635	0	test
HDI:00019038	HERB:H00272	DRUG:D01166	0	test
HDI:00019039	HERB:H00272	DRUG:D01336	0	test
HDI:00019040	HERB:H00272	DRUG:D00712	0	test
HDI:00019041	HERB:H00272	DRUG:D00680	0	test
HDI:00019042	HERB:H00272	DRUG:D00071	0	test
HDI:00019043	HERB:H00272	DRUG:D00151	0	test
HDI:00019044	HERB:H00272	DRUG:D00692	0	test
HDI:00019045	HERB:H00272	DRUG:D00092	0	test
HDI:00019046	HERB:H00210	DRUG:D00589	0	test
HDI:00019047	HERB:H00225	DRUG:D00589	0	test
HDI:00019048	HERB:H00294	DRUG:D00589	0	test
HDI:00019049	HERB:H00150	DRUG:D00589	0	test
HDI:00019050	HERB:H00170	DRUG:D00589	0	test
HDI:00019051	HERB:H00592	DRUG:D00589	0	test
HDI:00019052	HERB:H00631	DRUG:D00589	0	test
HDI:00019053	HERB:H00089	DRUG:D00589	0	test
HDI:00019054	HERB:H00382	DRUG:D00589	0	test
HDI:00019055	HERB:H00598	DRUG:D00589	0	test
HDI:00019056	HERB:H00272	DRUG:D00978	0	train
HDI:00019057	HERB:H00106	DRUG:D00010	0	train
HDI:00019058	HERB:H00754	DRUG:D00420	0	train
HDI:00019059	HERB:H00278	DRUG:D00034	0	train
HDI:00019060	HERB:H00552	DRUG:D00091	0	train
HDI:00019061	HERB:H00278	DRUG:D00050	0	train
HDI:00019062	HERB:H00278	DRUG:D00276	0	train
HDI:00019063	HERB:H00278	DRUG:D00315	0	train
HDI:00019064	HERB:H00278	DRUG:D00754	0	train
HDI:00019065	HERB:H00278	DRUG:D00461	0	test
HDI:00019066	HERB:H00278	DRUG:D00796	0	test
HDI:00019067	HERB:H00278	DRUG:D00082	0	test
HDI:00019068	HERB:H00278	DRUG:D00480	0	test
HDI:00019069	HERB:H00278	DRUG:D00798	0	test
HDI:00019070	HERB:H00278	DRUG:D01498	0	test
HDI:00019071	HERB:H00278	DRUG:D00596	0	test
HDI:00019072	HERB:H00278	DRUG:D00647	0	test
HDI:00019073	HERB:H00278	DRUG:D00948	0	test
HDI:00019074	HERB:H00278	DRUG:D00359	0	test
HDI:00019075	HERB:H00029	DRUG:D00744	0	test
HDI:00019076	HERB:H00065	DRUG:D00744	0	test
HDI:00019077	HERB:H00117	DRUG:D00744	0	test
HDI:00019078	HERB:H00076	DRUG:D00744	0	test
HDI:00019079	HERB:H00339	DRUG:D00744	0	test
HDI:00019080	HERB:H00639	DRUG:D00744	0	test
HDI:00019081	HERB:H00917	DRUG:D00744	0	test
HDI:00019082	HERB:H00871	DRUG:D00744	0	test
HDI:00019083	HERB:H00392	DRUG:D00744	0	test
HDI:00019084	HERB:H00484	DRUG:D00744	0	test
HDI:00019085	HERB:H00278	DRUG:D01081	0	train
HDI:00019086	HERB:H00278	DRUG:D01311	0	validation
HDI:00019087	HERB:H00278	DRUG:D00539	0	validation
HDI:00019088	HERB:H00278	DRUG:D00004	0	validation
HDI:00019089	HERB:H00278	DRUG:D01097	0	validation
HDI:00019090	HERB:H00278	DRUG:D00849	0	validation
HDI:00019091	HERB:H00278	DRUG:D01259	0	validation
HDI:00019092	HERB:H00278	DRUG:D01159	0	validation
HDI:00019093	HERB:H00278	DRUG:D00864	0	validation
HDI:00019094	HERB:H00278	DRUG:D00732	0	validation
HDI:00019095	HERB:H00278	DRUG:D01070	0	validation
HDI:00019096	HERB:H00915	DRUG:D00173	0	validation
HDI:00019097	HERB:H01063	DRUG:D00732	0	validation
HDI:00019098	HERB:H00588	DRUG:D00972	0	validation
HDI:00019099	HERB:H01096	DRUG:D00195	0	validation
HDI:00019100	HERB:H00605	DRUG:D01458	0	validation
HDI:00019101	HERB:H01119	DRUG:D00269	0	validation
HDI:00019102	HERB:H00622	DRUG:D00888	0	validation
HDI:00019103	HERB:H00804	DRUG:D00736	0	validation
HDI:00019104	HERB:H00124	DRUG:D00234	0	validation
HDI:00019105	HERB:H01146	DRUG:D01073	0	validation
HDI:00019106	HERB:H00278	DRUG:D00671	0	test
HDI:00019107	HERB:H00278	DRUG:D01016	0	test
HDI:00019108	HERB:H00278	DRUG:D00601	0	test
HDI:00019109	HERB:H00278	DRUG:D00254	0	test
HDI:00019110	HERB:H00278	DRUG:D00719	0	test
HDI:00019111	HERB:H00278	DRUG:D00905	0	test
HDI:00019112	HERB:H00278	DRUG:D00402	0	test
HDI:00019113	HERB:H00278	DRUG:D00432	0	test
HDI:00019114	HERB:H00278	DRUG:D00332	0	test
HDI:00019115	HERB:H00278	DRUG:D00769	0	test
HDI:00019116	HERB:H01071	DRUG:D00932	0	test
HDI:00019117	HERB:H00791	DRUG:D00932	0	test
HDI:00019118	HERB:H00988	DRUG:D00932	0	test
HDI:00019119	HERB:H00783	DRUG:D00932	0	test
HDI:00019120	HERB:H00717	DRUG:D00932	0	test
HDI:00019121	HERB:H00662	DRUG:D00932	0	test
HDI:00019122	HERB:H00997	DRUG:D00932	0	test
HDI:00019123	HERB:H00347	DRUG:D00932	0	test
HDI:00019124	HERB:H00582	DRUG:D00932	0	test
HDI:00019125	HERB:H01053	DRUG:D00932	0	test
HDI:00019126	HERB:H00281	DRUG:D01276	0	train
HDI:00019127	HERB:H00281	DRUG:D00908	0	train
HDI:00019128	HERB:H00005	DRUG:D00420	0	train
HDI:00019129	HERB:H01132	DRUG:D00291	0	train
HDI:00019130	HERB:H00284	DRUG:D01463	0	test
HDI:00019131	HERB:H00284	DRUG:D00367	0	test
HDI:00019132	HERB:H00284	DRUG:D00395	0	test
HDI:00019133	HERB:H00284	DRUG:D00664	0	test
HDI:00019134	HERB:H00284	DRUG:D01166	0	test
HDI:00019135	HERB:H00284	DRUG:D00623	0	test
HDI:00019136	HERB:H00284	DRUG:D00174	0	test
HDI:00019137	HERB:H00284	DRUG:D00905	0	test
HDI:00019138	HERB:H00284	DRUG:D00730	0	test
HDI:00019139	HERB:H00284	DRUG:D00092	0	test
HDI:00019140	HERB:H00371	DRUG:D00589	0	test
HDI:00019141	HERB:H00508	DRUG:D00589	0	test
HDI:00019142	HERB:H00500	DRUG:D00589	0	test
HDI:00019143	HERB:H00707	DRUG:D00589	0	test
HDI:00019144	HERB:H01025	DRUG:D00589	0	test
HDI:00019145	HERB:H00298	DRUG:D00589	0	test
HDI:00019146	HERB:H00259	DRUG:D00589	0	test
HDI:00019147	HERB:H00276	DRUG:D00589	0	test
HDI:00019148	HERB:H00804	DRUG:D00589	0	test
HDI:00019149	HERB:H00163	DRUG:D00589	0	test
HDI:00019150	HERB:H00740	DRUG:D00700	0	train
HDI:00019151	HERB:H00799	DRUG:D00291	0	train
HDI:00019152	HERB:H00287	DRUG:D01283	0	test
HDI:00019153	HERB:H00287	DRUG:D00422	0	test
HDI:00019154	HERB:H00287	DRUG:D01376	0	test
HDI:00019155	HERB:H00287	DRUG:D00532	0	test
HDI:00019156	HERB:H00287	DRUG:D00196	0	test
HDI:00019157	HERB:H00287	DRUG:D00394	0	test
HDI:00019158	HERB:H00287	DRUG:D00611	0	test
HDI:00019159	HERB:H00287	DRUG:D00824	0	test
HDI:00019160	HERB:H00287	DRUG:D00815	0	test
HDI:00019161	HERB:H00287	DRUG:D00128	0	test
HDI:00019162	HERB:H00205	DRUG:D00589	0	test
HDI:00019163	HERB:H00835	DRUG:D00589	0	test
HDI:00019164	HERB:H00976	DRUG:D00589	0	test
HDI:00019165	HERB:H01031	DRUG:D00589	0	test
HDI:00019166	HERB:H00701	DRUG:D00589	0	test
HDI:00019167	HERB:H00409	DRUG:D00589	0	test
HDI:00019168	HERB:H00824	DRUG:D00589	0	test
HDI:00019169	HERB:H00700	DRUG:D00589	0	test
HDI:00019170	HERB:H00569	DRUG:D00589	0	test
HDI:00019171	HERB:H00682	DRUG:D00589	0	test
HDI:00019172	HERB:H00289	DRUG:D00319	0	test
HDI:00019173	HERB:H00289	DRUG:D00052	0	test
HDI:00019174	HERB:H00289	DRUG:D01339	0	test
HDI:00019175	HERB:H00289	DRUG:D00948	0	test
HDI:00019176	HERB:H00289	DRUG:D00002	0	test
HDI:00019177	HERB:H00289	DRUG:D00679	0	test
HDI:00019178	HERB:H00289	DRUG:D01047	0	test
HDI:00019179	HERB:H00289	DRUG:D00499	0	test
HDI:00019180	HERB:H00289	DRUG:D01312	0	test
HDI:00019181	HERB:H00289	DRUG:D00831	0	test
HDI:00019182	HERB:H00557	DRUG:D00513	0	test
HDI:00019183	HERB:H00343	DRUG:D00513	0	test
HDI:00019184	HERB:H00957	DRUG:D00513	0	test
HDI:00019185	HERB:H00953	DRUG:D00513	0	test
HDI:00019186	HERB:H00812	DRUG:D00513	0	test
HDI:00019187	HERB:H00928	DRUG:D00513	0	test
HDI:00019188	HERB:H00854	DRUG:D00513	0	test
HDI:00019189	HERB:H00799	DRUG:D00513	0	test
HDI:00019190	HERB:H00069	DRUG:D00513	0	test
HDI:00019191	HERB:H00181	DRUG:D00513	0	test
HDI:00019192	HERB:H00017	DRUG:D00551	0	train
HDI:00019193	HERB:H00289	DRUG:D01235	0	train
HDI:00019194	HERB:H00124	DRUG:D00752	0	train
HDI:00019195	HERB:H00289	DRUG:D00875	0	train
HDI:00019196	HERB:H00289	DRUG:D00341	0	train
HDI:00019197	HERB:H01120	DRUG:D00024	0	train
HDI:00019198	HERB:H00696	DRUG:D01192	0	train
HDI:00019199	HERB:H00295	DRUG:D00674	0	train
HDI:00019200	HERB:H00295	DRUG:D01348	0	train
HDI:00019201	HERB:H00816	DRUG:D00420	0	train
HDI:00019202	HERB:H01027	DRUG:D00453	0	train
HDI:00019203	HERB:H00295	DRUG:D00678	0	train
HDI:00019204	HERB:H00972	DRUG:D00511	0	train
HDI:00019205	HERB:H00295	DRUG:D01121	0	test
HDI:00019206	HERB:H00295	DRUG:D00919	0	test
HDI:00019207	HERB:H00295	DRUG:D00166	0	test
HDI:00019208	HERB:H00295	DRUG:D01058	0	test
HDI:00019209	HERB:H00295	DRUG:D01375	0	test
HDI:00019210	HERB:H00295	DRUG:D01095	0	test
HDI:00019211	HERB:H00295	DRUG:D00871	0	test
HDI:00019212	HERB:H00295	DRUG:D00815	0	test
HDI:00019213	HERB:H00295	DRUG:D00646	0	test
HDI:00019214	HERB:H00295	DRUG:D01336	0	test
HDI:00019215	HERB:H00008	DRUG:D00611	0	test
HDI:00019216	HERB:H00161	DRUG:D00611	0	test
HDI:00019217	HERB:H00188	DRUG:D00611	0	test
HDI:00019218	HERB:H00895	DRUG:D00611	0	test
HDI:00019219	HERB:H00197	DRUG:D00611	0	test
HDI:00019220	HERB:H00863	DRUG:D00611	0	test
HDI:00019221	HERB:H00198	DRUG:D00611	0	test
HDI:00019222	HERB:H00305	DRUG:D00611	0	test
HDI:00019223	HERB:H00870	DRUG:D00611	0	test
HDI:00019224	HERB:H00811	DRUG:D00611	0	test
HDI:00019225	HERB:H00016	DRUG:D00751	0	train
HDI:00019226	HERB:H00295	DRUG:D00568	0	validation
HDI:00019227	HERB:H00295	DRUG:D00909	0	validation
HDI:00019228	HERB:H00295	DRUG:D01280	0	validation
HDI:00019229	HERB:H00295	DRUG:D00423	0	validation
HDI:00019230	HERB:H00295	DRUG:D00501	0	validation
HDI:00019231	HERB:H00295	DRUG:D00346	0	validation
HDI:00019232	HERB:H00295	DRUG:D00379	0	validation
HDI:00019233	HERB:H00295	DRUG:D01079	0	validation
HDI:00019234	HERB:H00295	DRUG:D00298	0	validation
HDI:00019235	HERB:H00295	DRUG:D01495	0	validation
HDI:00019236	HERB:H00188	DRUG:D00799	0	validation
HDI:00019237	HERB:H01046	DRUG:D00799	0	validation
HDI:00019238	HERB:H00842	DRUG:D00799	0	validation
HDI:00019239	HERB:H00276	DRUG:D00799	0	validation
HDI:00019240	HERB:H00135	DRUG:D00799	0	validation
HDI:00019241	HERB:H00285	DRUG:D00799	0	validation
HDI:00019242	HERB:H00622	DRUG:D00799	0	validation
HDI:00019243	HERB:H00159	DRUG:D00799	0	validation
HDI:00019244	HERB:H01072	DRUG:D00799	0	validation
HDI:00019245	HERB:H00713	DRUG:D00799	0	validation
HDI:00019246	HERB:H00732	DRUG:D00878	0	train
HDI:00019247	HERB:H00251	DRUG:D00968	0	train
HDI:00019248	HERB:H00295	DRUG:D01097	0	validation
HDI:00019249	HERB:H00295	DRUG:D01122	0	validation
HDI:00019250	HERB:H00295	DRUG:D00888	0	validation
HDI:00019251	HERB:H00295	DRUG:D00482	0	validation
HDI:00019252	HERB:H00295	DRUG:D00901	0	validation
HDI:00019253	HERB:H00295	DRUG:D00757	0	validation
HDI:00019254	HERB:H00295	DRUG:D00927	0	validation
HDI:00019255	HERB:H00295	DRUG:D01158	0	validation
HDI:00019256	HERB:H00295	DRUG:D01053	0	validation
HDI:00019257	HERB:H00295	DRUG:D00852	0	validation
HDI:00019258	HERB:H01115	DRUG:D01455	0	validation
HDI:00019259	HERB:H00243	DRUG:D01455	0	validation
HDI:00019260	HERB:H00785	DRUG:D01455	0	validation
HDI:00019261	HERB:H00117	DRUG:D01455	0	validation
HDI:00019262	HERB:H01073	DRUG:D01455	0	validation
HDI:00019263	HERB:H00582	DRUG:D01455	0	validation
HDI:00019264	HERB:H00236	DRUG:D01455	0	validation
HDI:00019265	HERB:H00122	DRUG:D01455	0	validation
HDI:00019266	HERB:H01066	DRUG:D01455	0	validation
HDI:00019267	HERB:H00804	DRUG:D01455	0	validation
HDI:00019268	HERB:H00027	DRUG:D01465	0	train
HDI:00019269	HERB:H00296	DRUG:D00207	0	train
HDI:00019270	HERB:H00296	DRUG:D00330	0	train
HDI:00019271	HERB:H01129	DRUG:D00245	0	train
HDI:00019272	HERB:H00296	DRUG:D00506	0	validation
HDI:00019273	HERB:H00296	DRUG:D00909	0	validation
HDI:00019274	HERB:H00296	DRUG:D00960	0	validation
HDI:00019275	HERB:H00296	DRUG:D00501	0	validation
HDI:00019276	HERB:H00296	DRUG:D01344	0	validation
HDI:00019277	HERB:H00296	DRUG:D00519	0	validation
HDI:00019278	HERB:H00296	DRUG:D01266	0	validation
HDI:00019279	HERB:H00296	DRUG:D01070	0	validation
HDI:00019280	HERB:H00296	DRUG:D00097	0	validation
HDI:00019281	HERB:H00296	DRUG:D01466	0	validation
HDI:00019282	HERB:H00493	DRUG:D00271	0	validation
HDI:00019283	HERB:H00604	DRUG:D00271	0	validation
HDI:00019284	HERB:H00067	DRUG:D00271	0	validation
HDI:00019285	HERB:H00994	DRUG:D00271	0	validation
HDI:00019286	HERB:H00097	DRUG:D00271	0	validation
HDI:00019287	HERB:H00900	DRUG:D00271	0	validation
HDI:00019288	HERB:H00492	DRUG:D00271	0	validation
HDI:00019289	HERB:H00739	DRUG:D00271	0	validation
HDI:00019290	HERB:H00522	DRUG:D00271	0	validation
HDI:00019291	HERB:H00533	DRUG:D00271	0	validation
HDI:00019292	HERB:H00296	DRUG:D00246	0	train
HDI:00019293	HERB:H00587	DRUG:D00630	0	train
HDI:00019294	HERB:H00805	DRUG:D00770	0	train
HDI:00019295	HERB:H00296	DRUG:D00887	0	train
HDI:00019296	HERB:H00296	DRUG:D01188	0	validation
HDI:00019297	HERB:H00296	DRUG:D00927	0	validation
HDI:00019298	HERB:H00296	DRUG:D00209	0	validation
HDI:00019299	HERB:H00296	DRUG:D01079	0	validation
HDI:00019300	HERB:H00296	DRUG:D01133	0	validation
HDI:00019301	HERB:H00296	DRUG:D00736	0	validation
HDI:00019302	HERB:H00296	DRUG:D01041	0	validation
HDI:00019303	HERB:H00296	DRUG:D00154	0	validation
HDI:00019304	HERB:H00296	DRUG:D00546	0	validation
HDI:00019305	HERB:H00296	DRUG:D00211	0	validation
HDI:00019306	HERB:H00084	DRUG:D00355	0	validation
HDI:00019307	HERB:H01125	DRUG:D00975	0	validation
HDI:00019308	HERB:H00493	DRUG:D01017	0	validation
HDI:00019309	HERB:H00407	DRUG:D00200	0	validation
HDI:00019310	HERB:H00921	DRUG:D00632	0	validation
HDI:00019311	HERB:H01009	DRUG:D00119	0	validation
HDI:00019312	HERB:H00535	DRUG:D01159	0	validation
HDI:00019313	HERB:H01112	DRUG:D00682	0	validation
HDI:00019314	HERB:H00104	DRUG:D01041	0	validation
HDI:00019315	HERB:H00070	DRUG:D01133	0	validation
HDI:00019316	HERB:H00296	DRUG:D00393	0	test
HDI:00019317	HERB:H00296	DRUG:D00288	0	test
HDI:00019318	HERB:H00296	DRUG:D00082	0	test
HDI:00019319	HERB:H00296	DRUG:D00363	0	test
HDI:00019320	HERB:H00296	DRUG:D00769	0	test
HDI:00019321	HERB:H00296	DRUG:D01346	0	test
HDI:00019322	HERB:H00296	DRUG:D00048	0	test
HDI:00019323	HERB:H00296	DRUG:D00692	0	test
HDI:00019324	HERB:H00296	DRUG:D00031	0	test
HDI:00019325	HERB:H00296	DRUG:D00335	0	test
HDI:00019326	HERB:H00527	DRUG:D00932	0	test
HDI:00019327	HERB:H00232	DRUG:D00932	0	test
HDI:00019328	HERB:H00656	DRUG:D00932	0	test
HDI:00019329	HERB:H00485	DRUG:D00932	0	test
HDI:00019330	HERB:H00930	DRUG:D00932	0	test
HDI:00019331	HERB:H01119	DRUG:D00932	0	test
HDI:00019332	HERB:H00542	DRUG:D00932	0	test
HDI:00019333	HERB:H00633	DRUG:D00932	0	test
HDI:00019334	HERB:H00301	DRUG:D00932	0	test
HDI:00019335	HERB:H01022	DRUG:D00932	0	test
HDI:00019336	HERB:H00117	DRUG:D00035	0	train
HDI:00019337	HERB:H00298	DRUG:D00936	0	validation
HDI:00019338	HERB:H00298	DRUG:D01294	0	validation
HDI:00019339	HERB:H00298	DRUG:D01300	0	validation
HDI:00019340	HERB:H00298	DRUG:D01224	0	validation
HDI:00019341	HERB:H00298	DRUG:D00787	0	validation
HDI:00019342	HERB:H00298	DRUG:D00298	0	validation
HDI:00019343	HERB:H00298	DRUG:D00614	0	validation
HDI:00019344	HERB:H00298	DRUG:D00154	0	validation
HDI:00019345	HERB:H00298	DRUG:D00864	0	validation
HDI:00019346	HERB:H00298	DRUG:D00401	0	validation
HDI:00019347	HERB:H00932	DRUG:D00101	0	validation
HDI:00019348	HERB:H00004	DRUG:D00101	0	validation
HDI:00019349	HERB:H01122	DRUG:D00101	0	validation
HDI:00019350	HERB:H00712	DRUG:D00101	0	validation
HDI:00019351	HERB:H00656	DRUG:D00101	0	validation
HDI:00019352	HERB:H00465	DRUG:D00101	0	validation
HDI:00019353	HERB:H00184	DRUG:D00101	0	validation
HDI:00019354	HERB:H00252	DRUG:D00101	0	validation
HDI:00019355	HERB:H00395	DRUG:D00101	0	validation
HDI:00019356	HERB:H00736	DRUG:D00101	0	validation
HDI:00019357	HERB:H00298	DRUG:D00903	0	train
HDI:00019358	HERB:H00161	DRUG:D00152	0	train
HDI:00019359	HERB:H00298	DRUG:D00606	0	test
HDI:00019360	HERB:H00298	DRUG:D00151	0	test
HDI:00019361	HERB:H00298	DRUG:D01243	0	test
HDI:00019362	HERB:H00298	DRUG:D00728	0	test
HDI:00019363	HERB:H00298	DRUG:D01463	0	test
HDI:00019364	HERB:H00298	DRUG:D01107	0	test
HDI:00019365	HERB:H00298	DRUG:D00082	0	test
HDI:00019366	HERB:H00298	DRUG:D01021	0	test
HDI:00019367	HERB:H00298	DRUG:D00591	0	test
HDI:00019368	HERB:H00298	DRUG:D00462	0	test
HDI:00019369	HERB:H01122	DRUG:D00155	0	test
HDI:00019370	HERB:H00126	DRUG:D00155	0	test
HDI:00019371	HERB:H01134	DRUG:D00155	0	test
HDI:00019372	HERB:H00749	DRUG:D00155	0	test
HDI:00019373	HERB:H00928	DRUG:D00155	0	test
HDI:00019374	HERB:H00214	DRUG:D00155	0	test
HDI:00019375	HERB:H00412	DRUG:D00155	0	test
HDI:00019376	HERB:H00739	DRUG:D00155	0	test
HDI:00019377	HERB:H00208	DRUG:D00155	0	test
HDI:00019378	HERB:H00159	DRUG:D00155	0	test
HDI:00019379	HERB:H00075	DRUG:D00158	0	train
HDI:00019380	HERB:H00298	DRUG:D00359	0	test
HDI:00019381	HERB:H00298	DRUG:D01499	0	test
HDI:00019382	HERB:H00298	DRUG:D00664	0	test
HDI:00019383	HERB:H00298	DRUG:D01160	0	test
HDI:00019384	HERB:H00298	DRUG:D01115	0	test
HDI:00019385	HERB:H00298	DRUG:D00753	0	test
HDI:00019386	HERB:H00298	DRUG:D01191	0	test
HDI:00019387	HERB:H00298	DRUG:D00475	0	test
HDI:00019388	HERB:H00298	DRUG:D01239	0	test
HDI:00019389	HERB:H00298	DRUG:D00124	0	test
HDI:00019390	HERB:H01095	DRUG:D00187	0	test
HDI:00019391	HERB:H00827	DRUG:D00187	0	test
HDI:00019392	HERB:H00939	DRUG:D00187	0	test
HDI:00019393	HERB:H00770	DRUG:D00187	0	test
HDI:00019394	HERB:H00067	DRUG:D00187	0	test
HDI:00019395	HERB:H00566	DRUG:D00187	0	test
HDI:00019396	HERB:H01141	DRUG:D00187	0	test
HDI:00019397	HERB:H00988	DRUG:D00187	0	test
HDI:00019398	HERB:H00198	DRUG:D00187	0	test
HDI:00019399	HERB:H00224	DRUG:D00187	0	test
HDI:00019400	HERB:H00298	DRUG:D00971	0	train
HDI:00019401	HERB:H00298	DRUG:D01077	0	train
HDI:00019402	HERB:H00214	DRUG:D00199	0	train
HDI:00019403	HERB:H00338	DRUG:D00212	0	train
HDI:00019404	HERB:H00107	DRUG:D00217	0	train
HDI:00019405	HERB:H00271	DRUG:D00264	0	train
HDI:00019406	HERB:H00298	DRUG:D00301	0	test
HDI:00019407	HERB:H00298	DRUG:D01121	0	test
HDI:00019408	HERB:H00298	DRUG:D00210	0	test
HDI:00019409	HERB:H00298	DRUG:D00057	0	test
HDI:00019410	HERB:H00298	DRUG:D00635	0	test
HDI:00019411	HERB:H00298	DRUG:D01083	0	test
HDI:00019412	HERB:H00298	DRUG:D00629	0	test
HDI:00019413	HERB:H00298	DRUG:D00431	0	test
HDI:00019414	HERB:H00298	DRUG:D01489	0	test
HDI:00019415	HERB:H00298	DRUG:D00349	0	test
HDI:00019416	HERB:H00870	DRUG:D00285	0	test
HDI:00019417	HERB:H00199	DRUG:D00285	0	test
HDI:00019418	HERB:H00142	DRUG:D00285	0	test
HDI:00019419	HERB:H00955	DRUG:D00285	0	test
HDI:00019420	HERB:H00685	DRUG:D00285	0	test
HDI:00019421	HERB:H00251	DRUG:D00285	0	test
HDI:00019422	HERB:H00154	DRUG:D00285	0	test
HDI:00019423	HERB:H00019	DRUG:D00285	0	test
HDI:00019424	HERB:H00842	DRUG:D00285	0	test
HDI:00019425	HERB:H01134	DRUG:D00285	0	test
HDI:00019426	HERB:H00298	DRUG:D00605	0	test
HDI:00019427	HERB:H00298	DRUG:D00002	0	test
HDI:00019428	HERB:H00298	DRUG:D01467	0	test
HDI:00019429	HERB:H00298	DRUG:D00706	0	test
HDI:00019430	HERB:H00298	DRUG:D00086	0	test
HDI:00019431	HERB:H00298	DRUG:D01494	0	test
HDI:00019432	HERB:H00298	DRUG:D00932	0	test
