pair_index	drugbank_pair_group	drug_a_drugbank_id	drug_b_drugbank_id	split
67312	DB00910|DB11094	DB11094	DB00910	training
67313	DB00962|DB11094	DB11094	DB00962	validation
67314	DB00559|DB11094	DB11094	DB00559	test
67315	DB00060|DB11094	DB11094	DB00060	training
67316	DB00706|DB11094	DB11094	DB00706	training
67317	DB11089|DB11094	DB11094	DB11089	training
67318	DB01137|DB11094	DB11094	DB01137	training
67319	DB01128|DB11094	DB11094	DB01128	training
67320	DB01029|DB11094	DB11094	DB01029	training
67321	DB00799|DB11094	DB11094	DB00799	training
67322	DB00412|DB11094	DB11094	DB00412	test
67323	DB01217|DB11094	DB11094	DB01217	training
67324	DB00053|DB11094	DB11094	DB00053	training
67325	DB00503|DB11094	DB11094	DB00503	training
67326	DB00950|DB11094	DB11094	DB00950	test
67327	DB00953|DB11094	DB11094	DB00953	validation
67328	DB00471|DB11094	DB11094	DB00471	training
67329	DB01238|DB11094	DB11094	DB01238	test
67330	DB11094|DB13620	DB11094	DB13620	training
67331	DB09385|DB11094	DB11094	DB09385	training
67332	DB02703|DB11094	DB11094	DB02703	test
67333	DB01202|DB11094	DB11094	DB01202	validation
67334	DB00549|DB11094	DB11094	DB00549	training
67335	DB01129|DB11094	DB11094	DB01129	validation
67336	DB00710|DB11094	DB11094	DB00710	training
67337	DB00246|DB11094	DB11094	DB00246	training
67338	DB01036|DB11094	DB11094	DB01036	training
67339	DB00008|DB11094	DB11094	DB00008	training
67340	DB00073|DB11094	DB11094	DB00073	training
67341	DB00582|DB11094	DB11094	DB00582	test
67342	DB06769|DB11094	DB11094	DB06769	training
67343	DB00484|DB11094	DB11094	DB00484	test
67344	DB01367|DB11094	DB11094	DB01367	training
67345	DB00528|DB11094	DB11094	DB00528	training
67346	DB00768|DB11094	DB11094	DB00768	validation
67347	DB00843|DB11094	DB11094	DB00843	validation
67348	DB00315|DB11094	DB11094	DB00315	training
67349	DB00496|DB11094	DB11094	DB00496	test
67350	DB00203|DB11094	DB11094	DB00203	training
67351	DB00218|DB11094	DB11094	DB00218	test
67352	DB01079|DB11094	DB11094	DB01079	training
67353	DB01307|DB11094	DB11094	DB01307	test
67354	DB01278|DB11094	DB11094	DB01278	training
67355	DB00482|DB11094	DB11094	DB00482	training
67356	DB00952|DB11094	DB11094	DB00952	training
67357	DB00930|DB11094	DB11094	DB00930	validation
67358	DB01590|DB11094	DB11094	DB01590	test
67359	DB11094|DB13359	DB11094	DB13359	training
67360	DB00424|DB11094	DB11094	DB00424	training
67361	DB00686|DB11094	DB11094	DB00686	training
67362	DB00989|DB11094	DB11094	DB00989	validation
67363	DB00230|DB11094	DB11094	DB00230	training
67364	DB00601|DB11094	DB11094	DB00601	validation
67365	DB01048|DB11094	DB11094	DB01048	training
67366	DB01101|DB11094	DB11094	DB01101	training
67367	DB00110|DB11094	DB11094	DB00110	test
67368	DB02546|DB11094	DB11094	DB02546	test
67369	DB01194|DB11094	DB11094	DB01194	training
67370	DB00625|DB11094	DB11094	DB00625	test
67371	DB00258|DB11094	DB11094	DB00258	training
67372	DB11094|DB13919	DB11094	DB13919	test
67373	DB09381|DB11094	DB11094	DB09381	training
67374	DB00005|DB11094	DB11094	DB00005	training
67375	DB05259|DB11094	DB11094	DB05259	training
67376	DB00658|DB11094	DB11094	DB00658	training
67377	DB00072|DB11094	DB11094	DB00072	training
67378	DB00998|DB11094	DB11094	DB00998	training
67379	DB01126|DB11094	DB11094	DB01126	validation
67380	DB00538|DB11094	DB11094	DB00538	training
67381	DB00216|DB11094	DB11094	DB00216	training
67382	DB00533|DB11094	DB11094	DB00533	training
67383	DB04855|DB11094	DB11094	DB04855	training
67384	DB00085|DB11094	DB11094	DB00085	validation
67385	DB11094|DB15649	DB11094	DB15649	training
67386	DB00209|DB11094	DB11094	DB00209	validation
67387	DB01381|DB11094	DB11094	DB01381	training
67388	DB11094|DB13139	DB11094	DB13139	training
67389	DB00030|DB11094	DB11094	DB00030	training
67390	DB00112|DB11094	DB11094	DB00112	test
67391	DB00022|DB11094	DB11094	DB00022	training
67392	DB00990|DB11094	DB11094	DB00990	training
67393	DB11094|DB15874	DB11094	DB15874	training
67394	DB00198|DB11094	DB11094	DB00198	validation
67395	DB09517|DB11094	DB11094	DB09517	test
67396	DB00731|DB11094	DB11094	DB00731	training
67397	DB00047|DB11094	DB11094	DB00047	test
67398	DB01410|DB11094	DB11094	DB01410	training
67399	DB00967|DB11094	DB11094	DB00967	training
67400	DB01610|DB11094	DB11094	DB01610	training
67401	DB00580|DB11094	DB11094	DB00580	validation
67402	DB00082|DB11094	DB11094	DB00082	training
67403	DB00947|DB11094	DB11094	DB00947	test
67404	DB00619|DB11094	DB11094	DB00619	training
67405	DB00736|DB11094	DB11094	DB00736	training
67406	DB00287|DB11094	DB11094	DB00287	training
67407	DB00905|DB11094	DB11094	DB00905	training
67408	DB00012|DB11094	DB11094	DB00012	test
67409	DB00700|DB11094	DB11094	DB00700	training
67410	DB00300|DB11094	DB11094	DB00300	training
67411	DB01098|DB11094	DB11094	DB01098	training
67412	DB00043|DB11094	DB11094	DB00043	training
67413	DB01274|DB11094	DB11094	DB01274	training
67414	DB00862|DB11094	DB11094	DB00862	training
67415	DB01628|DB11094	DB11094	DB01628	training
67416	DB00002|DB11094	DB11094	DB00002	training
67417	DB00275|DB11094	DB11094	DB00275	test
67418	DB00337|DB11094	DB11094	DB00337	validation
67419	DB01175|DB11094	DB11094	DB01175	training
67420	DB01591|DB11094	DB11094	DB01591	training
67421	DB00303|DB11094	DB11094	DB00303	validation
67422	DB09026|DB11094	DB11094	DB09026	training
67423	DB00051|DB11094	DB11094	DB00051	training
67424	DB04845|DB11094	DB11094	DB04845	training
67425	DB00530|DB11094	DB11094	DB00530	validation
67426	DB00003|DB11094	DB11094	DB00003	training
67427	DB00019|DB11094	DB11094	DB00019	validation
67428	DB00103|DB11094	DB11094	DB00103	training
67429	DB00973|DB11094	DB11094	DB00973	training
67430	DB00480|DB11094	DB11094	DB00480	training
67431	DB01072|DB11094	DB11094	DB01072	training
67432	DB00374|DB11094	DB11094	DB00374	training
67433	DB00108|DB11094	DB11094	DB00108	training
67434	DB06282|DB11094	DB11094	DB06282	training
67435	DB01268|DB11094	DB11094	DB01268	training
67436	DB00673|DB11094	DB11094	DB00673	test
67437	DB00188|DB11094	DB11094	DB00188	training
67438	DB00820|DB11094	DB11094	DB00820	validation
67439	DB06403|DB11094	DB11094	DB06403	test
67440	DB01309|DB11094	DB11094	DB01309	validation
67441	DB01012|DB11094	DB11094	DB01012	training
67442	DB01264|DB11094	DB11094	DB01264	training
67443	DB00402|DB11094	DB11094	DB00402	training
67444	DB06215|DB11094	DB11094	DB06215	test
67445	DB06699|DB11094	DB11094	DB06699	training
67446	DB06655|DB11094	DB11094	DB06655	training
67447	DB06414|DB11094	DB11094	DB06414	test
67448	DB01259|DB11094	DB11094	DB01259	validation
67449	DB09539|DB11094	DB11094	DB09539	training
67450	DB00398|DB11094	DB11094	DB00398	training
67451	DB04896|DB11094	DB11094	DB04896	test
67452	DB01273|DB11094	DB11094	DB01273	training
67453	DB01257|DB11094	DB11094	DB01257	training
67454	DB01261|DB11094	DB11094	DB01261	training
67455	DB01270|DB11094	DB11094	DB01270	training
67456	DB00980|DB11094	DB11094	DB00980	validation
67457	DB06273|DB11094	DB11094	DB06273	training
67458	DB06209|DB11094	DB11094	DB06209	training
67459	DB01609|DB11094	DB11094	DB01609	training
67460	DB01281|DB11094	DB11094	DB01281	training
67461	DB05271|DB11094	DB11094	DB05271	training
67462	DB04835|DB11094	DB11094	DB04835	training
67463	DB01046|DB11094	DB11094	DB01046	training
67464	DB06218|DB11094	DB11094	DB06218	training
67465	DB06413|DB11094	DB11094	DB06413	validation
67466	DB06287|DB11094	DB11094	DB06287	test
67467	DB05311|DB11094	DB11094	DB05311	training
67468	DB04868|DB11094	DB11094	DB04868	training
67469	DB01267|DB11094	DB11094	DB01267	training
67470	DB01255|DB11094	DB11094	DB01255	training
67471	DB08904|DB11094	DB11094	DB08904	validation
67472	DB06210|DB11094	DB11094	DB06210	training
67473	DB06589|DB11094	DB11094	DB06589	training
67474	DB06817|DB11094	DB11094	DB06817	training
67475	DB06207|DB11094	DB11094	DB06207	test
67476	DB06809|DB11094	DB11094	DB06809	training
67477	DB06700|DB11094	DB11094	DB06700	training
67478	DB06216|DB11094	DB11094	DB06216	training
67479	DB06204|DB11094	DB11094	DB06204	training
67480	DB06702|DB11094	DB11094	DB06702	test
67481	DB05332|DB11094	DB11094	DB05332	validation
67482	DB05351|DB11094	DB11094	DB05351	training
67483	DB06674|DB11094	DB11094	DB06674	training
67484	DB05679|DB11094	DB11094	DB05679	training
67485	DB06168|DB11094	DB11094	DB06168	training
67486	DB10328|DB11094	DB11094	DB10328	training
67487	DB08860|DB11094	DB11094	DB08860	training
67488	DB11094|DB16615	DB11094	DB16615	training
67489	DB06637|DB11094	DB11094	DB06637	test
67490	DB06643|DB11094	DB11094	DB06643	test
67491	DB06772|DB11094	DB11094	DB06772	training
67492	DB06688|DB11094	DB11094	DB06688	training
67493	DB08881|DB11094	DB11094	DB08881	training
67494	DB08865|DB11094	DB11094	DB08865	training
67495	DB08877|DB11094	DB11094	DB08877	training
67496	DB11094|DB11251	DB11094	DB11251	test
67497	DB06626|DB11094	DB11094	DB06626	training
67498	DB00169|DB11094	DB11094	DB00169	training
67499	DB06366|DB11094	DB11094	DB06366	training
67500	DB04871|DB11094	DB11094	DB04871	training
67501	DB08893|DB11094	DB11094	DB08893	training
67502	DB08889|DB11094	DB11094	DB08889	training
67503	DB08897|DB11094	DB11094	DB08897	training
67504	DB08899|DB11094	DB11094	DB08899	training
67505	DB08890|DB11094	DB11094	DB08890	training
67506	DB11094|DB15989	DB11094	DB15989	training
67507	DB11094|DB16600	DB11094	DB16600	training
67508	DB11094|DB14690	DB11094	DB14690	training
67509	DB08880|DB11094	DB11094	DB08880	training
67510	DB09287|DB11094	DB11094	DB09287	test
67511	DB11094|DB14154	DB11094	DB14154	test
67512	DB11094|DB14285	DB11094	DB14285	training
67513	DB08895|DB11094	DB11094	DB08895	training
67514	DB08875|DB11094	DB11094	DB08875	training
67515	DB08901|DB11094	DB11094	DB08901	training
67516	DB06605|DB11094	DB11094	DB06605	validation
67517	DB08900|DB11094	DB11094	DB08900	training
67518	DB08827|DB11094	DB11094	DB08827	training
67519	DB08910|DB11094	DB11094	DB08910	training
67520	DB04938|DB11094	DB11094	DB04938	training
67521	DB11094|DB14692	DB11094	DB14692	training
67522	DB08907|DB11094	DB11094	DB08907	validation
67523	DB08908|DB11094	DB11094	DB08908	training
67524	DB09082|DB11094	DB11094	DB09082	training
67525	DB08916|DB11094	DB11094	DB08916	test
67526	DB08932|DB11094	DB11094	DB08932	training
67527	DB09053|DB11094	DB11094	DB09053	validation
67528	DB06290|DB11094	DB11094	DB06290	test
67529	DB08934|DB11094	DB11094	DB08934	training
67530	DB06292|DB11094	DB11094	DB06292	test
67531	DB09054|DB11094	DB11094	DB09054	training
67532	DB11094|DB14726	DB11094	DB14726	test
67533	DB00798|DB11094	DB11094	DB00798	training
67534	DB11094|DB18001	DB11094	DB18001	training
67535	DB00163|DB00316	DB00163	DB00316	test
67536	DB00163|DB00787	DB00163	DB00787	training
67537	DB00163|DB01001	DB00163	DB01001	training
67538	DB00163|DB00437	DB00163	DB00437	training
67539	DB00163|DB00404	DB00163	DB00404	validation
67540	DB00163|DB00915	DB00163	DB00915	training
67541	DB00163|DB01118	DB00163	DB01118	training
67542	DB00163|DB00321	DB00163	DB00321	validation
67543	DB00126|DB00163	DB00163	DB00126	training
67544	DB00163|DB00945	DB00163	DB00945	training
67545	DB00163|DB00335	DB00163	DB00335	training
67546	DB00163|DB00572	DB00163	DB00572	validation
67547	DB00163|DB00993	DB00163	DB00993	validation
67548	DB00163|DB00181	DB00163	DB00181	test
67549	DB00163|DB00245	DB00163	DB00245	test
67550	DB00163|DB00443	DB00163	DB00443	test
67551	DB00121|DB00163	DB00163	DB00121	training
67552	DB00163|DB09020	DB00163	DB09020	validation
67553	DB00163|DB00887	DB00163	DB00887	training
67554	DB00163|DB00921	DB00163	DB00921	training
67555	DB00163|DB00490	DB00163	DB00490	test
67556	DB00163|DB00201	DB00163	DB00201	training
67557	DB00136|DB00163	DB00163	DB00136	training
67558	DB00163|DB01373	DB00163	DB01373	validation
67559	DB00163|DB06724	DB00163	DB06724	validation
67560	DB00163|DB11126	DB00163	DB11126	test
67561	DB00163|DB01197	DB00163	DB01197	test
67562	DB00163|DB00564	DB00163	DB00564	training
67563	DB00163|DB00190	DB00163	DB00190	training
67564	DB00163|DB11059	DB00163	DB11059	training
67565	DB00163|DB00395	DB00163	DB00395	validation
67566	DB00163|DB00583	DB00163	DB00583	training
67567	DB00163|DB01327	DB00163	DB01327	validation
67568	DB00163|DB01212	DB00163	DB01212	test
67569	DB00163|DB01112	DB00163	DB01112	training
67570	DB00163|DB00475	DB00163	DB00475	training
67571	DB00163|DB00878	DB00163	DB00878	training
67572	DB00163|DB01114	DB00163	DB01114	training
67573	DB00163|DB01432	DB00163	DB01432	test
67574	DB00163|DB09301	DB00163	DB09301	training
67575	DB00163|DB11136	DB00163	DB11136	training
67576	DB00163|DB00501	DB00163	DB00501	validation
67577	DB00163|DB00537	DB00163	DB00537	training
67578	DB00163|DB00215	DB00163	DB00215	training
67579	DB00163|DB01190	DB00163	DB01190	validation
67580	DB00163|DB11750	DB00163	DB11750	training
67581	DB00163|DB01068	DB00163	DB01068	training
67582	DB00163|DB00575	DB00163	DB00575	training
67583	DB00163|DB00257	DB00163	DB00257	test
67584	DB00163|DB00363	DB00163	DB00363	validation
67585	DB00163|DB11321	DB00163	DB11321	training
67586	DB00163|DB01394	DB00163	DB01394	training
67587	DB00163|DB00803	DB00163	DB00803	test
67588	DB00163|DB14681	DB00163	DB14681	training
67589	DB00091|DB00163	DB00163	DB00091	test
67590	DB00163|DB00746	DB00163	DB00746	training
67591	DB00163|DB01234	DB00163	DB01234	validation
67592	DB00163|DB00829	DB00163	DB00829	test
67593	DB00163|DB00586	DB00163	DB00586	training
67594	DB00163|DB00804	DB00163	DB00804	training
67595	DB00163|DB00390	DB00163	DB00390	test
67596	DB00163|DB00327	DB00163	DB00327	training
67597	DB00163|DB00343	DB00163	DB00343	training
67598	DB00163|DB01075	DB00163	DB01075	training
67599	DB00163|DB01081	DB00163	DB01081	training
67600	DB00163|DB00975	DB00163	DB00975	validation
67601	DB00163|DB01184	DB00163	DB01184	validation
67602	DB00163|DB01142	DB00163	DB01142	training
67603	DB00163|DB00997	DB00163	DB00997	training
67604	DB00163|DB00584	DB00163	DB00584	training
67605	DB00163|DB00668	DB00163	DB00668	test
67606	DB00153|DB00163	DB00163	DB00153	training
67607	DB00163|DB00199	DB00163	DB00199	test
67608	DB00163|DB00783	DB00163	DB00783	training
67609	DB00163|DB00286	DB00163	DB00286	test
67610	DB00163|DB00977	DB00163	DB00977	training
67611	DB00163|DB00927	DB00163	DB00927	test
67612	DB00163|DB11133	DB00163	DB11133	test
67613	DB00163|DB01023	DB00163	DB01023	test
67614	DB00163|DB00813	DB00163	DB00813	validation
67615	DB00163|DB01195	DB00163	DB01195	training
67616	DB00163|DB00196	DB00163	DB00196	training
67617	DB00163|DB00544	DB00163	DB00544	training
67618	DB00163|DB00472	DB00163	DB00472	training
67619	DB00158|DB00163	DB00163	DB00158	training
67620	DB00163|DB00695	DB00163	DB00695	test
67621	DB00163|DB01241	DB00163	DB01241	training
67622	DB00163|DB01016	DB00163	DB01016	training
67623	DB00163|DB01067	DB00163	DB01067	validation
67624	DB00163|DB01296	DB00163	DB01296	training
67625	DB00130|DB00163	DB00163	DB00130	training
67626	DB00163|DB00727	DB00163	DB00727	validation
67627	DB00163|DB00874	DB00163	DB00874	validation
67628	DB00163|DB00502	DB00163	DB00502	test
67629	DB00163|DB01109	DB00163	DB01109	training
67630	DB00163|DB01275	DB00163	DB01275	training
67631	DB00163|DB00999	DB00163	DB00999	training
67632	DB00163|DB00956	DB00163	DB00956	training
67633	DB00163|DB00741	DB00163	DB00741	training
67634	DB00163|DB09526	DB00163	DB09526	training
67635	DB00163|DB01611	DB00163	DB01611	test
67636	DB00163|DB01005	DB00163	DB01005	training
67637	DB00163|DB00557	DB00163	DB00557	training
67638	DB00163|DB01050	DB00163	DB01050	validation
67639	DB00163|DB00808	DB00163	DB00808	training
67640	DB00163|DB00328	DB00163	DB00328	training
67641	DB00163|DB09401	DB00163	DB09401	training
67642	DB00163|DB00883	DB00163	DB00883	validation
67643	DB00163|DB00982	DB00163	DB00982	training
67644	DB00163|DB01026	DB00163	DB01026	training
67645	DB00163|DB00598	DB00163	DB00598	training
67646	DB00163|DB15823	DB00163	DB15823	training
67647	DB00163|DB00581	DB00163	DB00581	training
67648	DB00163|DB00650	DB00163	DB00650	test
67649	DB00163|DB00367	DB00163	DB00367	validation
67650	DB00163|DB01235	DB00163	DB01235	training
67651	DB00163|DB00281	DB00163	DB00281	training
67652	DB00163|DB11357	DB00163	DB11357	training
67653	DB00163|DB00836	DB00163	DB00836	test
67654	DB00163|DB00186	DB00163	DB00186	training
67655	DB00163|DB00227	DB00163	DB00227	training
67656	DB00123|DB00163	DB00163	DB00123	training
67657	DB00163|DB14513	DB00163	DB14513	training
67658	DB00163|DB09104	DB00163	DB09104	validation
67659	DB00163|DB01377	DB00163	DB01377	validation
67660	DB00163|DB00737	DB00163	DB00737	test
67661	DB00163|DB01065	DB00163	DB01065	test
67662	DB00163|DB01043	DB00163	DB01043	training
67663	DB00163|DB00454	DB00163	DB00454	validation
67664	DB00163|DB00331	DB00163	DB00331	training
67665	DB00163|DB00333	DB00163	DB00333	training
67666	DB00163|DB00423	DB00163	DB00423	validation
67667	DB00163|DB00563	DB00163	DB00563	training
67668	DB00163|DB11228	DB00163	DB11228	training
67669	DB00163|DB00422	DB00163	DB00422	training
67670	DB00163|DB00959	DB00163	DB00959	training
67671	DB00163|DB01233	DB00163	DB01233	training
67672	DB00163|DB00524	DB00163	DB00524	training
67673	DB00163|DB00264	DB00163	DB00264	validation
67674	DB00163|DB00916	DB00163	DB00916	training
67675	DB00163|DB00683	DB00163	DB00683	training
67676	DB00163|DB00211	DB00163	DB00211	training
67677	DB00163|DB00350	DB00163	DB00350	training
67678	DB00163|DB00295	DB00163	DB00295	training
67679	DB00163|DB00332	DB00163	DB00332	training
67680	DB00163|DB00704	DB00163	DB00704	test
67681	DB00163|DB00788	DB00163	DB00788	training
67682	DB00163|DB00627	DB00163	DB00627	test
67683	DB00163|DB01115	DB00163	DB01115	training
67684	DB00163|DB00540	DB00163	DB00540	training
67685	DB00163|DB00646	DB00163	DB00646	test
67686	DB00104|DB00163	DB00163	DB00104	training
67687	DB00163|DB00338	DB00163	DB00338	training
67688	DB00163|DB00816	DB00163	DB00816	training
67689	DB00163|DB00497	DB00163	DB00497	training
67690	DB00163|DB09140	DB00163	DB09140	training
67691	DB00163|DB00806	DB00163	DB00806	training
67692	DB00163|DB01438	DB00163	DB01438	test
67693	DB00163|DB01174	DB00163	DB01174	training
67694	DB00163|DB00252	DB00163	DB00252	training
67695	DB00163|DB15834	DB00163	DB15834	validation
67696	DB00163|DB01022	DB00163	DB01022	training
67697	DB00163|DB01085	DB00163	DB01085	validation
67698	DB00163|DB00554	DB00163	DB00554	training
67699	DB00163|DB14500	DB00163	DB14500	test
67700	DB00163|DB00761	DB00163	DB00761	training
67701	DB00163|DB00457	DB00163	DB00457	training
67702	DB00163|DB00860	DB00163	DB00860	test
67703	DB00163|DB00635	DB00163	DB00635	training
67704	DB00163|DB00794	DB00163	DB00794	training
67705	DB00163|DB01039	DB00163	DB01039	training
67706	DB00163|DB00433	DB00163	DB00433	validation
67707	DB00163|DB00396	DB00163	DB00396	training
67708	DB00163|DB01069	DB00163	DB01069	test
67709	DB00163|DB01182	DB00163	DB01182	training
67710	DB00163|DB00647	DB00163	DB00647	test
67711	DB00163|DB00571	DB00163	DB00571	test
67712	DB00163|DB00852	DB00163	DB00852	training
67713	DB00163|DB11097	DB00163	DB11097	training
67714	DB00163|DB00468	DB00163	DB00468	training
67715	DB00163|DB00863	DB00163	DB00863	training
67716	DB00163|DB00811	DB00163	DB00811	training
67717	DB00140|DB00163	DB00163	DB00140	test
67718	DB00163|DB00795	DB00163	DB00795	validation
67719	DB00163|DB01037	DB00163	DB01037	training
67720	DB00163|DB11135	DB00163	DB11135	training
67721	DB00163|DB09153	DB00163	DB09153	validation
67722	DB00163|DB09072	DB00163	DB09072	test
67723	DB00163|DB00489	DB00163	DB00489	training
67724	DB00163|DB00421	DB00163	DB00421	training
67725	DB00163|DB00682	DB00163	DB00682	training
67726	DB00163|DB01593	DB00163	DB01593	training
67727	DB00163|DB00282	DB00163	DB00282	training
67728	DB00163|DB01395	DB00163	DB01395	test
67729	DB00163|DB00441	DB00163	DB00441	training
67730	DB00163|DB00370	DB00163	DB00370	test
67731	DB00163|DB00448	DB00163	DB00448	training
67732	DB00163|DB00381	DB00163	DB00381	training
67733	DB00163|DB00972	DB00163	DB00972	training
67734	DB00163|DB00542	DB00163	DB00542	training
67735	DB00163|DB00868	DB00163	DB00868	training
67736	DB00163|DB00612	DB00163	DB00612	validation
67737	DB00163|DB01222	DB00163	DB01222	training
67738	DB00163|DB00241	DB00163	DB00241	training
67739	DB00163|DB01136	DB00163	DB01136	training
67740	DB00163|DB00341	DB00163	DB00341	training
67741	DB00163|DB01166	DB00163	DB01166	training
67742	DB00163|DB01211	DB00163	DB01211	training
67743	DB00163|DB09270	DB00163	DB09270	training
67744	DB00163|DB00924	DB00163	DB00924	training
67745	DB00163|DB01495	DB00163	DB01495	training
67746	DB00163|DB00749	DB00163	DB00749	training
67747	DB00163|DB01216	DB00163	DB01216	test
67748	DB00163|DB00983	DB00163	DB00983	training
67749	DB00163|DB00996	DB00163	DB00996	validation
67750	DB00163|DB00222	DB00163	DB00222	validation
67751	DB00163|DB00904	DB00163	DB00904	training
67752	DB00163|DB01097	DB00163	DB01097	training
67753	DB00163|DB01167	DB00163	DB01167	training
67754	DB00163|DB00555	DB00163	DB00555	training
67755	DB00163|DB00455	DB00163	DB00455	training
67756	DB00163|DB00745	DB00163	DB00745	training
67757	DB00163|DB00461	DB00163	DB00461	training
67758	DB00163|DB04861	DB00163	DB04861	training
67759	DB00163|DB00526	DB00163	DB00526	test
67760	DB00163|DB00776	DB00163	DB00776	training
67761	DB00163|DB01062	DB00163	DB01062	training
67762	DB00163|DB06285	DB00163	DB06285	validation
67763	DB00163|DB00715	DB00163	DB00715	test
67764	DB00163|DB00758	DB00163	DB00758	training
67765	DB00163|DB01132	DB00163	DB01132	training
67766	DB00163|DB00881	DB00163	DB00881	training
67767	DB00163|DB00178	DB00163	DB00178	training
67768	DB00163|DB00877	DB00163	DB00877	test
67769	DB00163|DB01220	DB00163	DB01220	training
67770	DB00163|DB00734	DB00163	DB00734	test
67771	DB00163|DB00465	DB00163	DB00465	training
67772	DB00163|DB00938	DB00163	DB00938	training
67773	DB00017|DB00163	DB00163	DB00017	training
67774	DB00163|DB00971	DB00163	DB00971	test
67775	DB00163|DB11365	DB00163	DB11365	test
67776	DB00163|DB01104	DB00163	DB01104	training
67777	DB00163|DB00641	DB00163	DB00641	training
67778	DB00163|DB01390	DB00163	DB01390	validation
67779	DB00163|DB00669	DB00163	DB00669	training
67780	DB00163|DB01606	DB00163	DB01606	training
67781	DB00163|DB01162	DB00163	DB01162	training
67782	DB00163|DB01083	DB00163	DB01083	training
67783	DB00163|DB06764	DB00163	DB06764	training
67784	DB00163|DB00289	DB00163	DB00289	training
67785	DB00163|DB00273	DB00163	DB00273	validation
67786	DB00163|DB00214	DB00163	DB00214	training
67787	DB00163|DB00519	DB00163	DB00519	validation
67788	DB00163|DB00285	DB00163	DB00285	validation
67789	DB00163|DB00425	DB00163	DB00425	training
67790	DB00163|DB01198	DB00163	DB01198	training
67791	DB00163|DB00958	DB00163	DB00958	training
67792	DB00163|DB00213	DB00163	DB00213	training
67793	DB00163|DB13867	DB00163	DB13867	test
67794	DB00163|DB01095	DB00163	DB01095	test
67795	DB00163|DB00814	DB00163	DB00814	training
67796	DB00163|DB00929	DB00163	DB00929	training
67797	DB00163|DB01156	DB00163	DB01156	training
67798	DB00163|DB00410	DB00163	DB00410	test
67799	DB00007|DB00163	DB00163	DB00007	training
67800	DB00163|DB00175	DB00163	DB00175	test
67801	DB00163|DB14936	DB00163	DB14936	training
67802	DB00163|DB00165	DB00163	DB00165	training
67803	DB00163|DB00654	DB00163	DB00654	test
67804	DB00163|DB11093	DB00163	DB11093	training
67805	DB00163|DB00204	DB00163	DB00204	training
67806	DB00163|DB00590	DB00163	DB00590	training
67807	DB00163|DB00492	DB00163	DB00492	training
67808	DB00163|DB01224	DB00163	DB01224	training
67809	DB00163|DB01306	DB00163	DB01306	training
67810	DB00163|DB00762	DB00163	DB00762	training
67811	DB00163|DB00678	DB00163	DB00678	test
67812	DB00163|DB00244	DB00163	DB00244	training
67813	DB00163|DB01229	DB00163	DB01229	training
67814	DB00163|DB00697	DB00163	DB00697	validation
67815	DB00163|DB00660	DB00163	DB00660	validation
67816	DB00163|DB11255	DB00163	DB11255	training
67817	DB00163|DB00869	DB00163	DB00869	training
67818	DB00163|DB00494	DB00163	DB00494	training
67819	DB00163|DB01276	DB00163	DB01276	training
67820	DB00163|DB00334	DB00163	DB00334	training
67821	DB00163|DB01225	DB00163	DB01225	test
67822	DB00163|DB00757	DB00163	DB00757	training
67823	DB00163|DB00709	DB00163	DB00709	training
67824	DB00163|DB01409	DB00163	DB01409	training
67825	DB00163|DB00177	DB00163	DB00177	test
67826	DB00163|DB00481	DB00163	DB00481	validation
67827	DB00163|DB00268	DB00163	DB00268	training
67828	DB00163|DB00476	DB00163	DB00476	training
67829	DB00163|DB01006	DB00163	DB01006	training
67830	DB00163|DB00966	DB00163	DB00966	training
67831	DB00163|DB00577	DB00163	DB00577	training
67832	DB00163|DB00910	DB00163	DB00910	training
67833	DB00163|DB00962	DB00163	DB00962	training
67834	DB00163|DB00559	DB00163	DB00559	validation
67835	DB00060|DB00163	DB00163	DB00060	test
67836	DB00163|DB00706	DB00163	DB00706	training
67837	DB00163|DB11089	DB00163	DB11089	training
67838	DB00163|DB01137	DB00163	DB01137	training
67839	DB00163|DB01128	DB00163	DB01128	test
67840	DB00163|DB01029	DB00163	DB01029	training
67841	DB00163|DB00412	DB00163	DB00412	training
67842	DB00163|DB01217	DB00163	DB01217	training
67843	DB00163|DB00503	DB00163	DB00503	training
67844	DB00163|DB00950	DB00163	DB00950	training
67845	DB00163|DB00953	DB00163	DB00953	training
67846	DB00163|DB00471	DB00163	DB00471	training
67847	DB00163|DB01238	DB00163	DB01238	training
67848	DB00163|DB13620	DB00163	DB13620	training
67849	DB00163|DB09385	DB00163	DB09385	training
67850	DB00163|DB01202	DB00163	DB01202	training
67851	DB00163|DB01129	DB00163	DB01129	test
67852	DB00163|DB00710	DB00163	DB00710	test
67853	DB00163|DB00246	DB00163	DB00246	training
67854	DB00163|DB01036	DB00163	DB01036	training
67855	DB00008|DB00163	DB00163	DB00008	test
67856	DB00073|DB00163	DB00163	DB00073	training
67857	DB00163|DB00484	DB00163	DB00484	test
67858	DB00163|DB00768	DB00163	DB00768	validation
67859	DB00163|DB00843	DB00163	DB00843	training
67860	DB00163|DB00315	DB00163	DB00315	test
67861	DB00163|DB00496	DB00163	DB00496	test
67862	DB00163|DB00203	DB00163	DB00203	validation
67863	DB00163|DB00218	DB00163	DB00218	test
67864	DB00163|DB01079	DB00163	DB01079	training
67865	DB00163|DB01307	DB00163	DB01307	training
67866	DB00163|DB00482	DB00163	DB00482	training
