pair_index	drugbank_pair_group	drug_a_drugbank_id	drug_b_drugbank_id	drug_a_split	drug_b_split	split	unseen_drug_count
64032	DB00512|DB00626	DB00512	DB00626	training	test	test	1
64033	DB00181|DB00512	DB00512	DB00181	training	test	test	1
64034	DB00436|DB00512	DB00512	DB00436	training	test	test	1
64035	DB00512|DB01086	DB00512	DB01086	training	test	test	1
64036	DB00512|DB09096	DB00512	DB09096	training	training	training	0
64037	DB00512|DB09084	DB00512	DB09084	training	training	training	0
64038	DB00443|DB00512	DB00512	DB00443	training	validation	validation	1
64039	DB00512|DB09020	DB00512	DB09020	training	test	test	1
64040	DB00512|DB01558	DB00512	DB01558	training	training	training	0
64041	DB00512|DB09019	DB00512	DB09019	training	training	training	0
64042	DB00512|DB00887	DB00512	DB00887	training	training	training	0
64043	DB00297|DB00512	DB00512	DB00297	training	training	training	0
64044	DB00512|DB00921	DB00512	DB00921	training	training	training	0
64045	DB00490|DB00512	DB00512	DB00490	training	test	test	1
64046	DB00512|DB01008	DB00512	DB01008	training	validation	validation	1
64047	DB00201|DB00512	DB00512	DB00201	training	training	training	0
64048	DB00136|DB00512	DB00512	DB00136	training	training	training	0
64049	DB00512|DB01373	DB00512	DB01373	training	training	training	0
64050	DB00512|DB06724	DB00512	DB06724	training	training	training	0
64051	DB00512|DB11126	DB00512	DB11126	training	validation	validation	1
64052	DB00512|DB01197	DB00512	DB01197	training	training	training	0
64053	DB00512|DB00564	DB00512	DB00564	training	training	training	0
64054	DB00512|DB09012	DB00512	DB09012	training	training	training	0
64055	DB00190|DB00512	DB00512	DB00190	training	training	training	0
64056	DB00512|DB04339	DB00512	DB04339	training	test	test	1
64057	DB00395|DB00512	DB00512	DB00395	training	training	training	0
64058	DB00512|DB01327	DB00512	DB01327	training	training	training	0
64059	DB00512|DB01329	DB00512	DB01329	training	training	training	0
64060	DB00493|DB00512	DB00512	DB00493	training	training	training	0
64061	DB00229|DB00512	DB00512	DB00229	training	training	training	0
64062	DB00512|DB01331	DB00512	DB01331	training	training	training	0
64063	DB00512|DB01212	DB00512	DB01212	training	training	training	0
64064	DB00512|DB01112	DB00512	DB01112	training	test	test	1
64065	DB00475|DB00512	DB00512	DB00475	training	validation	validation	1
64066	DB00512|DB00878	DB00512	DB00878	training	test	test	1
64067	DB00512|DB00880	DB00512	DB00880	training	training	training	0
64068	DB00512|DB01114	DB00512	DB01114	training	training	training	0
64069	DB00477|DB00512	DB00512	DB00477	training	training	training	0
64070	DB00512|DB01432	DB00512	DB01432	training	training	training	0
64071	DB00512|DB09301	DB00512	DB09301	training	training	training	0
64072	DB00512|DB01597	DB00512	DB01597	training	test	test	1
64073	DB00501|DB00512	DB00512	DB00501	training	training	training	0
64074	DB00512|DB00537	DB00512	DB00537	training	training	training	0
64075	DB00512|DB00515	DB00512	DB00515	training	validation	validation	1
64076	DB00215|DB00512	DB00512	DB00215	training	training	training	0
64077	DB00283|DB00512	DB00512	DB00283	training	test	test	1
64078	DB00512|DB01190	DB00512	DB01190	training	test	test	1
64079	DB00512|DB11750	DB00512	DB11750	training	training	training	0
64080	DB00512|DB01068	DB00512	DB01068	training	training	training	0
64081	DB00512|DB00575	DB00512	DB00575	training	training	training	0
64082	DB00257|DB00512	DB00512	DB00257	training	training	training	0
64083	DB00512|DB01147	DB00512	DB01147	training	validation	validation	1
64084	DB00363|DB00512	DB00512	DB00363	training	test	test	1
64085	DB00512|DB01394	DB00512	DB01394	training	test	test	1
64086	DB00512|DB00803	DB00512	DB00803	training	training	training	0
64087	DB00512|DB14681	DB00512	DB14681	training	training	training	0
64088	DB00512|DB01176	DB00512	DB01176	training	training	training	0
64089	DB00512|DB00979	DB00512	DB00979	training	test	test	1
64090	DB00091|DB00512	DB00512	DB00091	training	training	training	0
64091	DB00434|DB00512	DB00512	DB00434	training	test	test	1
64092	DB00512|DB00987	DB00512	DB00987	training	training	training	0
64093	DB00512|DB01219	DB00512	DB01219	training	training	training	0
64094	DB00250|DB00512	DB00512	DB00250	training	training	training	0
64095	DB00512|DB00746	DB00512	DB00746	training	training	training	0
64096	DB00035|DB00512	DB00512	DB00035	training	training	training	0
64097	DB00512|DB01234	DB00512	DB01234	training	training	training	0
64098	DB00512|DB00514	DB00512	DB00514	training	training	training	0
64099	DB00512|DB00829	DB00512	DB00829	training	validation	validation	1
64100	DB00512|DB00804	DB00512	DB00804	training	test	test	1
64101	DB00512|DB00900	DB00512	DB00900	training	training	training	0
64102	DB00390|DB00512	DB00512	DB00390	training	test	test	1
64103	DB00327|DB00512	DB00512	DB00327	training	validation	validation	1
64104	DB00343|DB00512	DB00512	DB00343	training	validation	validation	1
64105	DB00512|DB08995	DB00512	DB08995	training	test	test	1
64106	DB00512|DB01075	DB00512	DB01075	training	training	training	0
64107	DB00512|DB01081	DB00512	DB01081	training	validation	validation	1
64108	DB00512|DB00975	DB00512	DB00975	training	training	training	0
64109	DB00512|DB04817	DB00512	DB04817	training	test	test	1
64110	DB00512|DB00841	DB00512	DB00841	training	training	training	0
64111	DB00512|DB01184	DB00512	DB01184	training	training	training	0
64112	DB00512|DB00988	DB00512	DB00988	training	validation	validation	1
64113	DB00512|DB01142	DB00512	DB01142	training	test	test	1
64114	DB00512|DB00997	DB00512	DB00997	training	training	training	0
64115	DB00450|DB00512	DB00512	DB00450	training	training	training	0
64116	DB00512|DB01127	DB00512	DB01127	training	training	training	0
64117	DB00512|DB00584	DB00512	DB00584	training	training	training	0
64118	DB00512|DB01364	DB00512	DB01364	training	training	training	0
64119	DB00512|DB00668	DB00512	DB00668	training	test	test	1
64120	DB00445|DB00512	DB00512	DB00445	training	training	training	0
64121	DB00153|DB00512	DB00512	DB00153	training	test	test	1
64122	DB00199|DB00512	DB00512	DB00199	training	test	test	1
64123	DB00512|DB01215	DB00512	DB01215	training	training	training	0
64124	DB00512|DB00783	DB00512	DB00783	training	training	training	0
64125	DB00286|DB00512	DB00512	DB00286	training	validation	validation	1
64126	DB00330|DB00512	DB00512	DB00330	training	test	test	1
64127	DB00512|DB00977	DB00512	DB00977	training	training	training	0
64128	DB00292|DB00512	DB00512	DB00292	training	training	training	0
64129	DB00512|DB00773	DB00512	DB00773	training	training	training	0
64130	DB00512|DB00927	DB00512	DB00927	training	training	training	0
64131	DB00512|DB01023	DB00512	DB01023	training	training	training	0
64132	DB00512|DB00813	DB00512	DB00813	training	validation	validation	1
64133	DB00512|DB01195	DB00512	DB01195	training	validation	validation	1
64134	DB00301|DB00512	DB00512	DB00301	training	training	training	0
64135	DB00196|DB00512	DB00512	DB00196	training	training	training	0
64136	DB00512|DB00687	DB00512	DB00687	training	validation	validation	1
64137	DB00512|DB01205	DB00512	DB01205	training	test	test	1
64138	DB00512|DB01544	DB00512	DB01544	training	training	training	0
64139	DB00512|DB01047	DB00512	DB01047	training	training	training	0
64140	DB00512|DB00544	DB00512	DB00544	training	training	training	0
64141	DB00472|DB00512	DB00512	DB00472	training	training	training	0
64142	DB00512|DB00712	DB00512	DB00712	training	training	training	0
64143	DB00158|DB00512	DB00512	DB00158	training	test	test	1
64144	DB00512|DB00828	DB00512	DB00828	training	training	training	0
64145	DB00512|DB00695	DB00512	DB00695	training	validation	validation	1
64146	DB00512|DB01004	DB00512	DB01004	training	validation	validation	1
64147	DB00512|DB01241	DB00512	DB01241	training	training	training	0
64148	DB00512|DB01016	DB00512	DB01016	training	training	training	0
64149	DB00512|DB01120	DB00512	DB01120	training	training	training	0
64150	DB00512|DB01067	DB00512	DB01067	training	training	training	0
64151	DB00512|DB01296	DB00512	DB01296	training	training	training	0
64152	DB00130|DB00512	DB00512	DB00130	training	training	training	0
64153	DB00143|DB00512	DB00512	DB00143	training	validation	validation	1
64154	DB00512|DB09462	DB00512	DB09462	training	training	training	0
64155	DB00512|DB00727	DB00512	DB00727	training	training	training	0
64156	DB00512|DB00874	DB00512	DB00874	training	training	training	0
64157	DB00502|DB00512	DB00512	DB00502	training	training	training	0
64158	DB00512|DB01109	DB00512	DB01109	training	test	test	1
64159	DB00512|DB01275	DB00512	DB01275	training	training	training	0
64160	DB00512|DB00999	DB00512	DB00999	training	training	training	0
64161	DB00512|DB00956	DB00512	DB00956	training	training	training	0
64162	DB00512|DB00741	DB00512	DB00741	training	training	training	0
64163	DB00512|DB01611	DB00512	DB01611	training	training	training	0
64164	DB00512|DB09106	DB00512	DB09106	training	training	training	0
64165	DB00512|DB01005	DB00512	DB01005	training	test	test	1
64166	DB00512|DB00557	DB00512	DB00557	training	validation	validation	1
64167	DB00512|DB01050	DB00512	DB01050	training	training	training	0
64168	DB00512|DB01177	DB00512	DB01177	training	validation	validation	1
64169	DB00512|DB01181	DB00512	DB01181	training	training	training	0
64170	DB00458|DB00512	DB00512	DB00458	training	test	test	1
64171	DB00512|DB00808	DB00512	DB00808	training	training	training	0
64172	DB00328|DB00512	DB00512	DB00328	training	test	test	1
64173	DB00512|DB01362	DB00512	DB01362	training	training	training	0
64174	DB00512|DB08947	DB00512	DB08947	training	training	training	0
64175	DB00512|DB00753	DB00512	DB00753	training	training	training	0
64176	DB00512|DB00951	DB00512	DB00951	training	training	training	0
64177	DB00512|DB01064	DB00512	DB01064	training	training	training	0
64178	DB00512|DB09401	DB00512	DB09401	training	training	training	0
64179	DB00512|DB00883	DB00512	DB00883	training	training	training	0
64180	DB00512|DB00982	DB00512	DB00982	training	training	training	0
64181	DB00512|DB01221	DB00512	DB01221	training	test	test	1
64182	DB00512|DB01026	DB00512	DB01026	training	test	test	1
64183	DB00512|DB01009	DB00512	DB01009	training	training	training	0
64184	DB00512|DB00598	DB00512	DB00598	training	training	training	0
64185	DB00512|DB15823	DB00512	DB15823	training	training	training	0
64186	DB00512|DB00581	DB00512	DB00581	training	test	test	1
64187	DB00512|DB00650	DB00512	DB00650	training	training	training	0
64188	DB00512|DB01235	DB00512	DB01235	training	training	training	0
64189	DB00281|DB00512	DB00512	DB00281	training	training	training	0
64190	DB00512|DB00836	DB00512	DB00836	training	training	training	0
64191	DB00186|DB00512	DB00512	DB00186	training	training	training	0
64192	DB00227|DB00512	DB00512	DB00227	training	training	training	0
64193	DB00512|DB14513	DB00512	DB14513	training	training	training	0
64194	DB00512|DB09104	DB00512	DB09104	training	test	test	1
64195	DB00512|DB01377	DB00512	DB01377	training	test	test	1
64196	DB00512|DB00742	DB00512	DB00742	training	training	training	0
64197	DB00512|DB00737	DB00512	DB00737	training	test	test	1
64198	DB00512|DB01065	DB00512	DB01065	training	validation	validation	1
64199	DB00512|DB01042	DB00512	DB01042	training	training	training	0
64200	DB00512|DB01043	DB00512	DB01043	training	validation	validation	1
64201	DB00454|DB00512	DB00512	DB00454	training	test	test	1
64202	DB00512|DB00610	DB00512	DB00610	training	training	training	0
64203	DB00331|DB00512	DB00512	DB00331	training	training	training	0
64204	DB00333|DB00512	DB00512	DB00333	training	training	training	0
64205	DB00512|DB00763	DB00512	DB00763	training	test	test	1
64206	DB00423|DB00512	DB00512	DB00423	training	training	training	0
64207	DB00512|DB00563	DB00512	DB00563	training	training	training	0
64208	DB00422|DB00512	DB00512	DB00422	training	training	training	0
64209	DB00512|DB00959	DB00512	DB00959	training	training	training	0
64210	DB00512|DB01233	DB00512	DB01233	training	training	training	0
64211	DB00512|DB00524	DB00512	DB00524	training	training	training	0
64212	DB00264|DB00512	DB00512	DB00264	training	training	training	0
64213	DB00512|DB00916	DB00512	DB00916	training	training	training	0
64214	DB00379|DB00512	DB00512	DB00379	training	training	training	0
64215	DB00512|DB01110	DB00512	DB01110	training	training	training	0
64216	DB00512|DB00683	DB00512	DB00683	training	training	training	0
64217	DB00512|DB01017	DB00512	DB01017	training	training	training	0
64218	DB00350|DB00512	DB00512	DB00350	training	training	training	0
64219	DB00512|DB01204	DB00512	DB01204	training	training	training	0
64220	DB00295|DB00512	DB00512	DB00295	training	training	training	0
64221	DB00332|DB00512	DB00512	DB00332	training	training	training	0
64222	DB00512|DB01203	DB00512	DB01203	training	validation	validation	1
64223	DB00512|DB00607	DB00512	DB00607	training	training	training	0
64224	DB00512|DB00844	DB00512	DB00844	training	training	training	0
64225	DB00512|DB01183	DB00512	DB01183	training	training	training	0
64226	DB00512|DB00788	DB00512	DB00788	training	training	training	0
64227	DB00512|DB12293	DB00512	DB12293	training	training	training	0
64228	DB00512|DB00994	DB00512	DB00994	training	training	training	0
64229	DB00512|DB01400	DB00512	DB01400	training	training	training	0
64230	DB00512|DB00955	DB00512	DB00955	training	training	training	0
64231	DB00512|DB00627	DB00512	DB00627	training	validation	validation	1
64232	DB00512|DB00622	DB00512	DB00622	training	test	test	1
64233	DB00512|DB01115	DB00512	DB01115	training	training	training	0
64234	DB00393|DB00512	DB00512	DB00393	training	training	training	0
64235	DB00435|DB00512	DB00512	DB00435	training	training	training	0
64236	DB00325|DB00512	DB00512	DB00325	training	training	training	0
64237	DB00368|DB00512	DB00512	DB00368	training	test	test	1
64238	DB00512|DB00717	DB00512	DB00717	training	training	training	0
64239	DB00512|DB00540	DB00512	DB00540	training	training	training	0
64240	DB00512|DB00646	DB00512	DB00646	training	test	test	1
64241	DB00104|DB00512	DB00512	DB00104	training	training	training	0
64242	DB00512|DB01165	DB00512	DB01165	training	test	test	1
64243	DB00338|DB00512	DB00512	DB00338	training	training	training	0
64244	DB00512|DB00816	DB00512	DB00816	training	test	test	1
64245	DB00512|DB00713	DB00512	DB00713	training	test	test	1
64246	DB00512|DB00842	DB00512	DB00842	training	test	test	1
64247	DB00497|DB00512	DB00512	DB00497	training	test	test	1
64248	DB00512|DB09140	DB00512	DB09140	training	training	training	0
64249	DB00512|DB00935	DB00512	DB00935	training	training	training	0
64250	DB00107|DB00512	DB00512	DB00107	training	test	test	1
64251	DB00512|DB01337	DB00512	DB01337	training	training	training	0
64252	DB00512|DB01113	DB00512	DB01113	training	training	training	0
64253	DB00512|DB01053	DB00512	DB01053	training	training	training	0
64254	DB00417|DB00512	DB00512	DB00417	training	training	training	0
64255	DB00512|DB00738	DB00512	DB00738	training	training	training	0
64256	DB00512|DB00652	DB00512	DB00652	training	training	training	0
64257	DB00312|DB00512	DB00512	DB00312	training	training	training	0
64258	DB00512|DB00806	DB00512	DB00806	training	training	training	0
64259	DB00512|DB11058	DB00512	DB11058	training	training	training	0
64260	DB00512|DB01438	DB00512	DB01438	training	training	training	0
64261	DB00512|DB01174	DB00512	DB01174	training	training	training	0
64262	DB00512|DB00946	DB00512	DB00946	training	training	training	0
64263	DB00388|DB00512	DB00512	DB00388	training	training	training	0
64264	DB00252|DB00512	DB00512	DB00252	training	training	training	0
64265	DB00512|DB12944	DB00512	DB12944	training	training	training	0
64266	DB00512|DB01022	DB00512	DB01022	training	test	test	1
64267	DB00009|DB00512	DB00512	DB00009	training	training	training	0
64268	DB00512|DB00781	DB00512	DB00781	training	training	training	0
64269	DB00512|DB14500	DB00512	DB14500	training	training	training	0
64270	DB00512|DB00761	DB00512	DB00761	training	validation	validation	1
64271	DB00512|DB06812	DB00512	DB06812	training	validation	validation	1
64272	DB00457|DB00512	DB00512	DB00457	training	training	training	0
64273	DB00512|DB00860	DB00512	DB00860	training	test	test	1
64274	DB00512|DB00635	DB00512	DB00635	training	training	training	0
64275	DB00512|DB01035	DB00512	DB01035	training	training	training	0
64276	DB00512|DB01039	DB00512	DB01039	training	training	training	0
64277	DB00433|DB00512	DB00512	DB00433	training	training	training	0
64278	DB00512|DB01069	DB00512	DB01069	training	training	training	0
64279	DB00512|DB01182	DB00512	DB01182	training	validation	validation	1
64280	DB00512|DB00818	DB00512	DB00818	training	training	training	0
64281	DB00512|DB00647	DB00512	DB00647	training	training	training	0
64282	DB00512|DB00571	DB00512	DB00571	training	training	training	0
64283	DB00512|DB00550	DB00512	DB00550	training	training	training	0
64284	DB00512|DB01240	DB00512	DB01240	training	training	training	0
64285	DB00512|DB09141	DB00512	DB09141	training	test	test	1
64286	DB00512|DB00852	DB00512	DB00852	training	training	training	0
64287	DB00512|DB11097	DB00512	DB11097	training	validation	validation	1
64288	DB00339|DB00512	DB00512	DB00339	training	training	training	0
64289	DB00468|DB00512	DB00512	DB00468	training	training	training	0
64290	DB00512|DB00863	DB00512	DB00863	training	test	test	1
64291	DB00512|DB00811	DB00512	DB00811	training	test	test	1
64292	DB00512|DB01045	DB00512	DB01045	training	validation	validation	1
64293	DB00512|DB00778	DB00512	DB00778	training	training	training	0
64294	DB00512|DB00795	DB00512	DB00795	training	training	training	0
64295	DB00512|DB05245	DB00512	DB05245	training	training	training	0
64296	DB00512|DB09512	DB00512	DB09512	training	training	training	0
64297	DB00512|DB09153	DB00512	DB09153	training	validation	validation	1
64298	DB00512|DB09325	DB00512	DB09325	training	training	training	0
64299	DB00512|DB09072	DB00512	DB09072	training	training	training	0
64300	DB00489|DB00512	DB00512	DB00489	training	training	training	0
64301	DB00512|DB09422	DB00512	DB09422	training	training	training	0
64302	DB00512|DB06145	DB00512	DB06145	training	training	training	0
64303	DB00421|DB00512	DB00512	DB00421	training	training	training	0
64304	DB00067|DB00512	DB00512	DB00067	training	training	training	0
64305	DB00512|DB00661	DB00512	DB00661	training	validation	validation	1
64306	DB00512|DB00541	DB00512	DB00541	training	training	training	0
64307	DB00162|DB00512	DB00512	DB00162	training	training	training	0
64308	DB00115|DB00512	DB00512	DB00115	training	training	training	0
64309	DB00512|DB11094	DB00512	DB11094	training	training	training	0
64310	DB00163|DB00512	DB00512	DB00163	training	training	training	0
64311	DB00512|DB00682	DB00512	DB00682	training	test	test	1
64312	DB00495|DB00512	DB00512	DB00495	training	training	training	0
64313	DB00512|DB01593	DB00512	DB01593	training	test	test	1
64314	DB00282|DB00512	DB00512	DB00282	training	training	training	0
64315	DB00512|DB06410	DB00512	DB06410	training	validation	validation	1
64316	DB00512|DB01395	DB00512	DB01395	training	training	training	0
64317	DB00512|DB01436	DB00512	DB01436	training	training	training	0
64318	DB00441|DB00512	DB00512	DB00441	training	test	test	1
64319	DB00278|DB00512	DB00512	DB00278	training	training	training	0
64320	DB00512|DB01262	DB00512	DB01262	training	training	training	0
64321	DB00370|DB00512	DB00512	DB00370	training	training	training	0
64322	DB00512|DB11696	DB00512	DB11696	training	training	training	0
64323	DB00448|DB00512	DB00512	DB00448	training	validation	validation	1
64324	DB00346|DB00512	DB00512	DB00346	training	training	training	0
64325	DB00512|DB13518	DB00512	DB13518	training	training	training	0
64326	DB00512|DB01425	DB00512	DB01425	training	training	training	0
64327	DB00381|DB00512	DB00512	DB00381	training	training	training	0
64328	DB00512|DB01169	DB00512	DB01169	training	test	test	1
64329	DB00512|DB00542	DB00512	DB00542	training	training	training	0
64330	DB00512|DB00868	DB00512	DB00868	training	training	training	0
64331	DB00512|DB00612	DB00512	DB00612	training	training	training	0
64332	DB00512|DB04899	DB00512	DB04899	training	test	test	1
64333	DB00512|DB09017	DB00512	DB09017	training	test	test	1
64334	DB00512|DB01222	DB00512	DB01222	training	training	training	0
64335	DB00241|DB00512	DB00512	DB00241	training	training	training	0
64336	DB00512|DB01136	DB00512	DB01136	training	validation	validation	1
64337	DB00512|DB01413	DB00512	DB01413	training	training	training	0
64338	DB00512|DB01416	DB00512	DB01416	training	test	test	1
64339	DB00341|DB00512	DB00512	DB00341	training	training	training	0
64340	DB00512|DB01166	DB00512	DB01166	training	validation	validation	1
64341	DB00512|DB01211	DB00512	DB01211	training	training	training	0
64342	DB00349|DB00512	DB00512	DB00349	training	training	training	0
64343	DB00512|DB09270	DB00512	DB09270	training	training	training	0
64344	DB00512|DB00924	DB00512	DB00924	training	training	training	0
64345	DB00080|DB00512	DB00512	DB00080	training	training	training	0
64346	DB00512|DB13679	DB00512	DB13679	training	test	test	1
64347	DB00512|DB09357	DB00512	DB09357	training	validation	validation	1
64348	DB00512|DB00749	DB00512	DB00749	training	training	training	0
64349	DB00512|DB01073	DB00512	DB01073	training	training	training	0
64350	DB00512|DB01216	DB00512	DB01216	training	training	training	0
64351	DB00512|DB00671	DB00512	DB00671	training	validation	validation	1
64352	DB00512|DB00535	DB00512	DB00535	training	training	training	0
64353	DB00512|DB00983	DB00512	DB00983	training	training	training	0
64354	DB00512|DB00996	DB00512	DB00996	training	training	training	0
64355	DB00512|DB00597	DB00512	DB00597	training	training	training	0
64356	DB00222|DB00512	DB00512	DB00222	training	training	training	0
64357	DB00512|DB00904	DB00512	DB00904	training	test	test	1
64358	DB00512|DB00889	DB00512	DB00889	training	validation	validation	1
64359	DB00512|DB06696	DB00512	DB06696	training	validation	validation	1
64360	DB00512|DB13682	DB00512	DB13682	training	training	training	0
64361	DB00512|DB01097	DB00512	DB01097	training	training	training	0
64362	DB00512|DB01189	DB00512	DB01189	training	training	training	0
64363	DB00512|DB11699	DB00512	DB11699	training	training	training	0
64364	DB00512|DB01249	DB00512	DB01249	training	training	training	0
64365	DB00512|DB09134	DB00512	DB09134	training	validation	validation	1
64366	DB00512|DB01167	DB00512	DB01167	training	test	test	1
64367	DB00512|DB00555	DB00512	DB00555	training	test	test	1
64368	DB00455|DB00512	DB00512	DB00455	training	training	training	0
64369	DB00512|DB13872	DB00512	DB13872	training	training	training	0
64370	DB00512|DB09212	DB00512	DB09212	training	training	training	0
64371	DB00512|DB09281	DB00512	DB09281	training	training	training	0
64372	DB00512|DB03614	DB00512	DB03614	training	training	training	0
64373	DB00512|DB06800	DB00512	DB06800	training	training	training	0
64374	DB00512|DB13591	DB00512	DB13591	training	test	test	1
64375	DB00512|DB00745	DB00512	DB00745	training	training	training	0
64376	DB00461|DB00512	DB00512	DB00461	training	training	training	0
64377	DB00512|DB04861	DB00512	DB04861	training	test	test	1
64378	DB00512|DB09220	DB00512	DB09220	training	test	test	1
64379	DB00512|DB00526	DB00512	DB00526	training	validation	validation	1
64380	DB00512|DB00776	DB00512	DB00776	training	validation	validation	1
64381	DB00512|DB01062	DB00512	DB01062	training	training	training	0
64382	DB00512|DB11190	DB00512	DB11190	training	validation	validation	1
64383	DB00512|DB06285	DB00512	DB06285	training	test	test	1
64384	DB00512|DB00715	DB00512	DB00715	training	training	training	0
64385	DB00512|DB00758	DB00512	DB00758	training	training	training	0
64386	DB00512|DB00529	DB00512	DB00529	training	training	training	0
64387	DB00512|DB01132	DB00512	DB01132	training	training	training	0
64388	DB00059|DB00512	DB00512	DB00059	training	training	training	0
64389	DB00512|DB09413	DB00512	DB09413	training	validation	validation	1
64390	DB00512|DB00881	DB00512	DB00881	training	training	training	0
64391	DB00512|DB00604	DB00512	DB00604	training	training	training	0
64392	DB00178|DB00512	DB00512	DB00178	training	training	training	0
64393	DB00512|DB00877	DB00512	DB00877	training	training	training	0
64394	DB00512|DB01220	DB00512	DB01220	training	training	training	0
64395	DB00512|DB00734	DB00512	DB00734	training	training	training	0
64396	DB00296|DB00512	DB00512	DB00296	training	test	test	1
64397	DB00465|DB00512	DB00512	DB00465	training	training	training	0
64398	DB00243|DB00512	DB00512	DB00243	training	training	training	0
64399	DB00512|DB00938	DB00512	DB00938	training	training	training	0
64400	DB00512|DB11365	DB00512	DB11365	training	training	training	0
64401	DB00512|DB01104	DB00512	DB01104	training	test	test	1
64402	DB00512|DB01236	DB00512	DB01236	training	training	training	0
64403	DB00512|DB00641	DB00512	DB00641	training	training	training	0
64404	DB00512|DB01390	DB00512	DB01390	training	training	training	0
64405	DB00512|DB00669	DB00512	DB00669	training	test	test	1
64406	DB00512|DB01606	DB00512	DB01606	training	training	training	0
64407	DB00512|DB00853	DB00512	DB00853	training	training	training	0
64408	DB00512|DB01162	DB00512	DB01162	training	training	training	0
64409	DB00512|DB00857	DB00512	DB00857	training	training	training	0
64410	DB00512|DB13324	DB00512	DB13324	training	validation	validation	1
64411	DB00273|DB00512	DB00512	DB00273	training	test	test	1
64412	DB00214|DB00512	DB00512	DB00214	training	training	training	0
64413	DB00512|DB00519	DB00512	DB00519	training	training	training	0
64414	DB00512|DB02650	DB00512	DB02650	training	training	training	0
64415	DB00512|DB12248	DB00512	DB12248	training	training	training	0
64416	DB00512|DB12661	DB00512	DB12661	training	test	test	1
64417	DB00361|DB00512	DB00512	DB00361	training	training	training	0
64418	DB00512|DB00751	DB00512	DB00751	training	training	training	0
64419	DB00285|DB00512	DB00512	DB00285	training	training	training	0
64420	DB00512|DB09322	DB00512	DB09322	training	training	training	0
64421	DB00425|DB00512	DB00512	DB00425	training	training	training	0
64422	DB00512|DB00909	DB00512	DB00909	training	test	test	1
64423	DB00512|DB01198	DB00512	DB01198	training	training	training	0
64424	DB00512|DB00958	DB00512	DB00958	training	training	training	0
64425	DB00213|DB00512	DB00512	DB00213	training	training	training	0
64426	DB00512|DB13867	DB00512	DB13867	training	training	training	0
64427	DB00512|DB01095	DB00512	DB01095	training	training	training	0
64428	DB00225|DB00512	DB00512	DB00225	training	training	training	0
64429	DB00512|DB00814	DB00512	DB00814	training	training	training	0
64430	DB00512|DB00585	DB00512	DB00585	training	training	training	0
64431	DB00512|DB00929	DB00512	DB00929	training	training	training	0
64432	DB00512|DB01156	DB00512	DB01156	training	training	training	0
64433	DB00176|DB00512	DB00512	DB00176	training	validation	validation	1
64434	DB00410|DB00512	DB00512	DB00410	training	training	training	0
64435	DB00007|DB00512	DB00512	DB00007	training	training	training	0
64436	DB00175|DB00512	DB00512	DB00175	training	training	training	0
64437	DB00512|DB14936	DB00512	DB14936	training	test	test	1
64438	DB00165|DB00512	DB00512	DB00165	training	training	training	0
64439	DB00512|DB00654	DB00512	DB00654	training	training	training	0
64440	DB00512|DB00631	DB00512	DB00631	training	training	training	0
64441	DB00242|DB00512	DB00512	DB00242	training	validation	validation	1
64442	DB00512|DB11093	DB00512	DB11093	training	training	training	0
64443	DB00512|DB00633	DB00512	DB00633	training	test	test	1
64444	DB00512|DB00590	DB00512	DB00590	training	training	training	0
64445	DB00187|DB00512	DB00512	DB00187	training	training	training	0
64446	DB00512|DB13136	DB00512	DB13136	training	training	training	0
64447	DB00492|DB00512	DB00512	DB00492	training	training	training	0
64448	DB00512|DB01224	DB00512	DB01224	training	test	test	1
64449	DB00512|DB01306	DB00512	DB01306	training	training	training	0
64450	DB00512|DB00762	DB00512	DB00762	training	validation	validation	1
64451	DB00512|DB00678	DB00512	DB00678	training	validation	validation	1
64452	DB00244|DB00512	DB00512	DB00244	training	test	test	1
64453	DB00235|DB00512	DB00512	DB00235	training	test	test	1
64454	DB00238|DB00512	DB00512	DB00238	training	training	training	0
64455	DB00512|DB00790	DB00512	DB00790	training	training	training	0
64456	DB00512|DB00615	DB00512	DB00615	training	test	test	1
64457	DB00512|DB16568	DB00512	DB16568	training	training	training	0
64458	DB00512|DB00708	DB00512	DB00708	training	validation	validation	1
64459	DB00512|DB01229	DB00512	DB01229	training	training	training	0
64460	DB00512|DB06149	DB00512	DB06149	training	training	training	0
64461	DB00512|DB00697	DB00512	DB00697	training	validation	validation	1
64462	DB00512|DB01030	DB00512	DB01030	training	training	training	0
64463	DB00512|DB00660	DB00512	DB00660	training	training	training	0
64464	DB00512|DB00869	DB00512	DB00869	training	training	training	0
64465	DB00512|DB01117	DB00512	DB01117	training	training	training	0
64466	DB00512|DB01276	DB00512	DB01276	training	training	training	0
64467	DB00006|DB00512	DB00512	DB00006	training	training	training	0
64468	DB00334|DB00512	DB00512	DB00334	training	training	training	0
64469	DB00512|DB13704	DB00512	DB13704	training	validation	validation	1
64470	DB00512|DB08813	DB00512	DB08813	training	training	training	0
64471	DB00512|DB01225	DB00512	DB01225	training	test	test	1
64472	DB00512|DB06779	DB00512	DB06779	training	training	training	0
64473	DB00512|DB00757	DB00512	DB00757	training	training	training	0
64474	DB00426|DB00512	DB00512	DB00426	training	training	training	0
64475	DB00512|DB00728	DB00512	DB00728	training	training	training	0
64476	DB00512|DB00688	DB00512	DB00688	training	training	training	0
64477	DB00512|DB00709	DB00512	DB00709	training	training	training	0
